sample_id,price
29761,14.4
109571,49.48
298169,9.33
296253,17.67
66667,30.4
166821,27.85
51590,13.56
171722,7.52
130745,21.87
34014,22.79
99927,8.02
64371,28.86
152852,14.6
105585,37.2
17916,56.94
196695,11.54
55811,14.07
185113,15.86
253475,8.21
169861,13.28
155521,11.7
52822,40.72
80835,20.85
121294,9.86
180510,11.4
84423,8.35
286877,15.19
81740,7.99
275978,5.79
145685,36.83
102966,3.16
226893,65.38
143959,35.2
16570,17.53
23249,14.02
73105,23.42
10331,9.37
234161,19.14
58316,23.99
136455,21.81
125551,10.27
79524,32.75
108218,16.19
276828,14.11
129485,74.03
42764,10.09
144523,20.67
148365,61.59
89700,5.09
123380,43.7
246372,12.32
143183,14.22
158821,4.2
90212,7.55
157632,75.87
177617,45.29
299316,6.76
109951,11.68
48427,9.93
286496,8.33
150505,11.51
58629,5.83
176563,41.79
247318,17.51
225206,9.47
144834,26.18
200115,7.93
255237,9.94
41741,20.35
155037,36.58
152989,10.84
247750,18.64
132802,5.63
171957,11.87
132585,15.78
182346,33.68
143064,14.35
39694,8.63
141107,24.17
192743,32.08
259329,15.65
282470,7.31
162462,14.99
206810,64.57
124486,5.96
237661,9.08
243308,14.4
176092,10.05
29439,11.65
138302,19.66
239576,26.13
133370,17.85
157733,11.72
181715,12.58
229203,16.96
68173,46.1
151964,27.94
221123,7.91
83528,12.39
210673,4.48
217122,4.96
42938,4.42
80220,10.5
159059,11.53
37198,8.3
50023,9.37
156921,44.4
133466,7.53
106119,51.2
291944,10.94
38825,16.32
201563,6.23
240406,6.74
257441,21.29
209418,16.42
115902,13.3
139669,6.95
209510,19.57
134118,15.14
177069,18.54
182641,12.83
55408,16.13
125225,11.71
162127,8.72
290774,10.69
50267,12.72
156441,12.85
64173,13.34
128009,13.45
142149,55.55
239245,15.42
71456,11.67
111347,44.3
229890,4.08
24704,9.26
161470,10.02
282004,13.9
277949,10.09
128372,36.29
229382,15.6
25277,16.81
16127,14.5
290072,16.78
281358,21.25
71650,17.37
269231,12.94
280344,12.54
191178,10.59
19439,39.99
150325,11.57
106980,6.18
292125,9.03
158113,10.82
294367,11.58
49383,15.13
292040,8.79
149692,73.13
226365,12.69
298562,9.16
251228,17.94
155417,8.41
168715,6.72
258551,11.01
183952,3.08
17169,10.36
98179,17.21
296556,17.66
63704,31.22
75432,5.09
1953,50.09
86917,11.25
27794,8.1
227180,30.74
128841,8.87
57789,16.02
158389,7.22
3867,63.94
185297,9.76
17606,15.05
44929,13.05
182860,20.52
181195,26.19
202951,17.5
56605,22.38
199197,22.69
66526,7.85
228807,25.59
240245,33.33
73599,9.16
3280,11.17
228950,13.87
213755,25.64
17929,48.68
196362,53.95
276361,10.58
220522,6.28
216836,24.32
221750,8.2
287026,10.27
48449,12.85
264702,17.88
22955,5.17
235446,28.69
47181,20.21
182435,15.61
71002,8.14
158436,85.2
229261,53.72
246058,26.29
248803,14.18
234943,24.88
279627,20.41
79340,14.97
182994,10.94
7049,8.45
148687,61.03
202534,37.08
204849,11.6
147713,33.88
59936,10.99
134108,9.22
127403,9.77
81913,8.0
159668,27.23
182773,17.07
95246,20.78
4877,30.45
64138,12.37
181443,7.39
203368,4.8
143184,13.59
260822,12.9
31721,9.95
55250,26.35
176423,9.89
114299,13.15
126012,6.9
286955,10.66
275585,7.51
11195,13.13
278108,25.43
68082,7.8
117642,19.74
146060,27.37
250793,10.35
109327,15.46
252033,15.26
47687,16.58
187573,11.4
283838,4.51
293633,13.56
175643,8.49
170435,6.18
97035,10.26
121187,17.57
154543,21.9
141816,21.83
277758,7.79
219506,15.21
282715,3.2
283152,27.66
252405,12.12
29028,11.96
260324,15.26
204763,11.02
112987,13.57
230940,10.09
118719,25.36
43416,3.56
29895,16.75
91801,15.77
9739,12.25
91270,13.17
297672,7.78
43685,8.71
31232,10.39
88288,4.96
128890,19.04
210331,11.66
272970,13.01
135626,21.55
180493,5.28
55478,49.83
172289,11.53
265902,21.31
123921,17.12
288218,20.79
27070,4.23
193535,8.75
10187,20.98
282185,3.91
116198,13.3
87790,7.23
126203,15.06
47128,17.38
29023,6.09
145998,44.27
162104,18.76
125467,26.88
189299,19.52
228180,11.37
99687,24.2
255490,6.75
180614,10.29
230932,10.66
272389,2.56
202507,5.58
44313,23.06
146173,12.3
96026,22.74
26704,2.84
197009,18.81
220258,7.26
165891,4.64
24447,10.09
58291,12.46
128431,10.65
243000,12.84
115515,32.22
156400,9.64
65941,18.76
135265,15.05
123237,10.68
122953,10.75
162145,13.62
226842,16.1
257991,22.0
29772,15.93
78119,6.91
38882,21.64
288091,12.64
285176,17.45
226742,25.93
200766,13.76
290141,15.98
158293,8.48
205422,19.87
122861,73.23
217182,14.53
206707,26.61
178709,18.09
135027,10.86
214141,19.74
62026,7.7
212883,22.08
8937,12.92
284793,4.37
207628,15.56
249479,8.59
261862,8.53
201005,8.42
119297,8.3
35247,9.67
53125,17.3
256810,11.37
172819,14.08
143587,39.89
272368,7.47
204725,14.23
198760,8.8
283422,8.59
133749,21.99
295650,15.17
138950,16.82
27555,16.73
73440,15.01
189706,33.96
197396,24.22
120873,14.66
84735,26.18
238883,15.85
178842,21.34
66792,12.07
12071,4.91
159347,4.67
108817,17.73
148700,51.34
260912,13.26
224930,18.54
22455,15.25
127302,9.21
104900,7.25
212125,38.38
45780,19.6
227282,4.1
193072,116.95
1160,16.1
103956,9.66
275667,7.81
246754,3.4
214110,18.42
220321,11.4
23026,14.79
62961,20.53
65157,9.0
278354,10.64
292711,10.35
27579,17.67
56203,47.44
167163,13.98
32853,23.7
143309,19.4
8521,16.32
251153,10.96
66007,20.03
6109,25.33
295617,17.82
18164,17.13
257039,8.5
206686,23.31
102265,34.41
220907,13.88
72008,20.93
207073,14.15
61342,19.41
112467,14.26
174149,12.77
8034,6.26
99182,6.39
186369,12.54
60169,21.62
31532,8.46
125228,29.36
224919,11.46
224961,10.59
256913,12.26
268461,10.5
148639,58.73
73217,27.05
30880,14.85
58149,5.84
203531,10.51
59449,8.34
254086,13.86
52637,12.89
197711,15.51
246717,15.13
59512,13.82
100929,71.09
168762,8.11
214000,10.37
297188,10.4
45378,12.98
19443,36.61
292435,15.56
32589,8.95
278912,13.32
123655,16.36
50989,15.93
90730,14.82
142643,43.36
46232,22.22
43756,18.72
129964,30.5
220848,11.5
56642,12.53
120933,15.25
108275,14.98
37733,12.89
143503,20.93
2490,31.55
65127,7.4
40845,24.38
92770,8.2
36883,14.65
264672,15.15
295028,12.88
41198,12.82
194585,14.05
117895,23.24
48907,16.05
122696,18.72
30005,6.49
20628,14.24
18022,44.8
164871,17.3
203346,22.84
203128,10.59
117483,30.63
266480,15.76
224324,15.8
13766,15.25
146396,21.39
59626,13.67
192768,30.05
129668,15.07
149890,6.67
151123,10.51
209391,36.67
60405,13.36
242877,13.75
51343,19.96
209959,12.63
228595,19.86
51961,24.85
233733,20.77
95076,17.75
253667,6.05
118568,15.4
66191,17.26
195742,40.24
168798,6.22
216690,9.86
187880,8.92
298319,9.3
138122,47.17
256414,9.89
69865,7.63
276951,17.73
57820,22.42
297278,12.73
25949,15.82
184192,12.85
141429,13.92
108522,6.91
75731,7.23
30691,9.87
149300,36.15
240362,14.02
202761,5.68
151747,11.38
214094,38.22
95088,7.17
220112,10.62
120743,13.43
217354,17.6
271597,14.81
261093,14.56
6100,25.91
196393,70.9
273115,6.45
225157,11.53
73714,21.65
179299,13.02
44117,9.24
52743,13.01
46553,24.28
6047,9.53
164717,21.18
262914,10.98
193162,16.06
48151,11.67
10577,33.47
156188,10.73
148820,56.28
281798,4.38
111962,19.32
269352,8.51
201511,22.36
241621,31.44
201126,16.68
191310,5.14
104320,13.16
208862,10.97
49212,7.56
163090,17.67
156261,8.78
106560,11.25
188389,15.56
113391,13.89
174567,10.68
205012,15.73
219619,6.06
104423,16.7
224761,15.66
93793,5.38
256596,11.06
124093,5.58
210368,6.69
21326,11.74
37102,8.95
17188,11.34
224634,19.16
61084,5.62
151051,16.94
155071,16.82
227338,28.22
99538,24.33
291165,8.79
119761,11.41
292073,10.5
209492,20.6
178424,19.03
100684,8.34
66954,44.54
103941,24.31
188205,17.21
126616,25.33
149183,35.44
247344,22.78
121298,22.46
24170,19.67
165555,17.86
97615,17.31
44694,16.97
91761,14.3
160179,17.55
267651,7.98
152533,41.02
270062,6.62
54349,6.61
146281,13.88
240065,26.26
201733,17.81
243786,12.8
168582,22.66
288116,6.12
260178,10.71
265278,14.71
79268,8.1
258728,7.28
278255,5.38
148308,16.35
216873,13.23
18214,19.48
216399,15.48
87275,14.57
171210,20.03
186030,10.97
247730,6.13
130648,52.77
100397,11.48
238695,21.17
151942,38.54
168314,8.05
94309,13.12
92968,8.25
173530,17.89
152830,30.06
251472,12.82
89276,13.62
251219,25.26
194607,11.6
219846,17.54
64803,8.56
85971,17.53
199329,8.46
129364,8.82
81625,12.78
155828,18.93
182180,8.76
115372,9.62
272652,16.38
116225,23.07
128860,6.34
72231,12.12
130435,30.77
206211,14.54
187702,11.44
172460,16.61
287950,17.97
268991,38.76
289028,10.93
116172,3.33
285896,23.4
156506,12.07
293180,27.33
131861,8.13
163168,10.99
164001,9.65
257008,3.02
31872,23.3
117178,15.65
247285,5.54
84561,4.62
10650,12.77
216024,23.56
57023,50.19
12195,22.04
143823,36.16
111744,10.51
58603,10.18
226001,16.15
284354,5.88
27374,6.74
24114,9.32
252631,15.2
151788,8.66
31420,7.66
116693,60.59
70336,17.08
193307,14.92
193469,6.41
232367,18.68
296928,6.98
226523,8.13
284937,13.21
269255,46.34
155752,10.0
74530,16.19
183014,13.96
60640,7.15
40823,19.85
242459,14.54
228452,8.56
105204,10.25
234710,35.94
228579,4.05
182687,22.19
93081,11.45
101744,26.19
47505,17.4
63071,10.01
206972,52.18
196645,50.97
271927,9.17
89012,17.27
248060,17.85
248067,3.67
201338,11.26
74615,15.79
218296,7.25
263019,13.73
97071,30.62
263383,18.57
85689,4.67
42155,10.28
167698,17.17
13705,13.53
144556,8.95
246459,52.21
293013,10.32
76212,9.62
101606,13.35
172610,32.03
243908,22.83
124755,13.84
214590,15.35
91941,16.49
134014,10.32
173956,1.6
259978,7.55
77379,6.21
143170,3.29
18079,51.94
236248,7.06
202265,12.67
242360,12.89
230247,12.22
254811,26.71
5442,32.38
147385,34.65
82618,11.53
268048,10.51
286423,15.83
145129,24.34
144272,51.63
65002,32.94
287293,10.96
81926,10.41
21093,56.22
102010,12.94
178554,11.97
117108,14.07
222614,27.11
249012,23.54
275288,8.13
133884,9.94
274688,16.43
148050,34.37
92899,16.49
221508,11.93
137930,7.01
63964,19.13
252716,26.12
76460,15.06
84293,10.79
91073,20.34
153227,9.33
197588,16.43
32717,12.17
101251,15.13
160123,12.37
244953,11.93
260641,19.96
177019,11.25
153889,12.99
54138,16.21
17289,12.22
283115,28.57
258666,10.84
62734,7.7
213437,21.01
140137,3.64
107894,11.64
34462,11.01
248644,12.19
124635,11.75
171852,9.88
164203,10.44
169142,12.54
284659,6.97
230172,20.54
266594,9.66
291293,5.8
152177,38.37
67228,10.64
176655,9.12
5107,65.39
132652,17.86
260197,10.24
148860,11.02
250071,42.98
284012,25.69
206324,23.38
98569,7.22
295004,18.3
172625,12.48
279592,13.62
157343,23.75
280780,17.52
287368,8.05
1476,30.6
227097,15.98
145081,37.61
177239,13.37
212033,13.13
277015,9.26
32015,14.84
258305,13.5
54282,26.34
226367,16.42
53887,19.87
182451,5.89
124318,6.91
79849,12.62
280377,25.01
64313,9.27
281180,23.92
179878,19.8
95530,56.95
272384,9.6
124425,18.46
282417,6.04
186667,13.3
219405,20.02
277705,27.63
185203,11.32
173189,7.61
169415,8.78
291,4.53
250303,13.07
287150,15.96
4415,46.34
155827,16.08
21095,55.76
84063,9.74
288144,18.47
110378,28.63
56000,10.82
2816,3.72
40662,5.86
55059,19.57
295555,10.5
141404,12.31
291179,7.81
295893,18.27
250905,12.01
18244,48.62
51844,15.48
73664,11.76
294843,10.74
73927,27.17
9805,6.03
67099,31.41
125654,19.86
125218,11.28
241923,15.46
250821,7.65
35166,13.58
282507,3.07
195268,49.79
27802,12.8
278640,23.62
102315,34.09
104253,19.96
251376,5.81
55278,21.41
121982,66.42
115270,33.72
27065,14.54
2950,21.06
183783,3.68
117857,29.45
289024,13.14
250849,15.32
150550,3.36
27559,22.19
135088,6.06
247571,13.87
279989,12.63
203083,18.5
28449,9.27
61150,3.09
292546,14.4
193713,11.41
240869,21.79
186001,19.57
218353,16.86
99926,8.98
59994,25.22
229549,17.11
184509,8.15
158017,9.28
119382,6.26
284450,3.44
115939,21.01
276486,3.62
37027,7.45
180970,13.85
183900,5.06
54664,7.56
84517,9.85
231075,17.44
164607,8.37
30587,13.36
52641,20.33
83418,26.24
145450,25.33
38495,10.85
66031,16.06
84436,24.53
29624,19.07
153891,17.07
209288,31.17
52626,16.98
175402,8.78
236992,23.14
54252,14.09
205334,20.27
73672,12.2
89614,11.75
253863,7.02
33135,3.06
79710,12.68
295621,8.16
78736,3.14
208662,22.62
38319,26.18
147163,58.3
151396,21.9
102896,8.62
267924,22.27
284811,8.6
265677,37.64
104719,17.31
212231,19.9
201111,14.18
3113,24.3
134515,5.66
281245,8.95
172766,11.8
9647,12.83
188364,6.13
199872,11.09
176992,36.79
113986,15.97
262636,10.79
254738,26.92
15375,35.89
198216,13.24
119450,22.48
14098,18.74
213532,6.42
124475,19.62
98129,17.01
70369,30.43
9699,17.7
221549,10.54
274378,23.36
207885,20.6
69842,12.41
273246,12.15
250166,8.0
114459,25.62
161859,9.82
29957,6.59
290417,14.25
225753,27.59
131744,10.81
269622,7.32
229291,51.12
145105,23.08
248402,17.29
77044,16.06
260657,8.27
218204,32.95
212032,56.83
241418,17.97
210629,18.33
153153,7.39
174886,9.13
287019,12.33
145481,36.97
265103,15.78
258165,11.46
119184,10.32
283249,26.79
75169,14.55
256878,15.93
227332,33.55
88474,14.6
184676,6.11
204912,11.83
61290,25.26
178468,19.44
114009,29.26
102883,16.76
138529,11.28
220379,17.18
230845,7.01
251581,11.02
287786,23.4
197784,33.82
1808,29.26
22458,7.48
60015,20.69
238991,14.88
229878,20.38
107278,24.71
198426,15.51
256377,8.25
139597,8.22
68801,9.9
226039,9.2
254397,10.88
181686,10.64
120242,11.84
70299,14.96
151657,19.38
270037,3.4
134444,25.69
77401,9.3
228780,10.98
271364,6.19
199941,14.59
19148,19.57
281203,8.78
46837,19.44
181208,15.32
295397,10.56
183052,7.59
102469,7.79
290166,8.15
207223,27.46
4500,26.56
150024,6.47
74136,20.29
114154,17.11
66004,12.6
95333,7.47
104501,14.82
133999,12.11
137950,18.83
229580,42.57
277059,6.6
31203,13.55
189495,13.29
146570,89.87
285631,9.0
280208,15.61
245877,22.12
136043,8.72
203597,15.61
227811,17.3
129004,11.76
172772,13.61
297471,8.88
216237,27.34
139679,7.11
296440,11.42
248238,11.86
133722,20.92
71608,19.39
191800,7.87
106463,26.64
112214,19.93
295363,15.69
63251,11.88
48963,14.99
280894,2.58
169558,11.6
63107,17.13
26056,13.12
64190,19.74
182672,13.72
250121,15.99
69186,10.06
64242,17.59
180709,13.22
190221,5.64
250407,11.48
242989,33.3
197812,34.0
203268,21.97
134696,15.38
2773,9.36
102527,13.7
128767,34.74
114308,10.59
151479,15.06
288416,13.97
293408,16.32
35372,4.52
220443,22.38
207671,17.79
121916,23.31
83016,12.27
201452,18.51
173154,13.13
214719,17.72
268261,13.78
225511,11.9
246440,10.04
185415,64.88
229946,16.02
62425,7.61
160375,15.91
87183,11.03
57767,9.75
81218,13.74
286183,19.51
99527,36.98
152167,23.87
8075,38.38
237161,14.5
110199,8.26
80127,24.79
275398,98.77
85508,38.57
87361,18.79
41095,8.87
105661,23.29
68143,44.59
165325,20.24
31774,12.12
206625,5.44
113231,21.42
82996,10.1
84736,7.95
32409,15.07
130476,9.4
167222,8.1
205951,32.35
138673,16.2
67361,19.71
153819,12.78
157199,87.33
146325,21.17
99090,11.83
268536,9.17
298838,19.3
144784,20.59
161031,18.65
198167,9.81
31714,12.62
170293,17.01
37020,10.35
87570,11.03
51547,62.68
196783,18.78
275702,14.07
137918,20.95
55898,29.4
254951,4.98
141857,7.01
43048,15.65
89857,12.96
259909,55.86
188047,12.77
278958,16.92
282807,4.53
205111,44.06
128290,5.35
165031,12.24
184397,5.39
194745,14.21
105521,8.66
262376,3.84
186092,9.13
71222,20.8
209429,30.5
194836,2.68
87137,7.95
269926,15.84
276636,6.87
252779,20.62
171473,5.73
172783,6.26
180201,13.8
264838,6.14
27300,8.2
119843,7.53
14515,66.9
97762,13.57
269311,17.95
209235,12.2
178358,6.05
148048,14.76
243567,15.97
221239,15.51
187587,15.09
12158,11.02
133597,13.71
199934,12.01
2936,7.67
221433,6.01
125788,26.53
10439,2.9
288347,14.04
152224,47.65
204888,7.88
157796,12.63
80718,10.04
91664,7.92
23827,12.02
203773,9.18
58351,36.94
62036,12.95
226088,8.68
252966,11.87
155795,7.15
174723,10.93
180048,15.75
240939,34.7
66388,26.58
296631,11.01
147037,34.17
140759,28.8
231528,66.7
261112,6.46
92831,5.54
287411,4.4
93699,17.62
255930,22.89
128927,27.77
144193,12.44
77647,7.23
128877,12.57
248370,10.54
257717,6.27
55086,13.87
52997,16.05
220599,20.14
41161,16.46
20595,32.5
40979,12.41
240792,58.63
52199,36.58
262582,11.29
4817,20.05
165490,13.87
137156,17.83
184847,12.92
158204,12.73
880,17.53
78288,17.8
174927,4.64
72998,12.4
274029,7.16
94858,2.71
127137,12.32
281231,13.49
22530,5.84
24038,14.21
71072,5.54
229787,28.72
10461,22.15
34464,7.71
269592,14.59
6350,21.12
206770,4.14
245466,16.15
50946,83.37
270898,20.04
239956,16.27
25069,9.77
109346,17.47
21916,16.62
278417,14.52
99303,17.58
106919,12.36
239526,17.63
246954,13.63
146931,57.35
266823,26.49
106060,13.05
8766,30.57
267601,14.84
273194,20.79
262965,8.0
195195,33.76
202129,14.56
200108,21.38
146098,66.0
139481,10.03
166719,3.16
233171,33.45
207951,18.08
112017,10.54
187810,16.29
209178,39.16
273539,21.86
22292,15.54
131170,7.29
46247,14.95
268581,11.08
161132,27.88
133741,9.27
23155,5.28
181203,12.5
64741,20.41
243651,10.62
145208,46.63
128796,23.57
32384,8.13
143970,27.89
118977,36.06
129982,7.86
13057,12.05
55204,70.57
296700,9.26
82707,15.18
120755,11.9
32928,14.05
298086,12.46
92039,10.41
220192,18.61
104376,16.64
93777,9.17
269917,15.02
246009,46.93
252618,16.22
227509,10.11
198829,9.52
26731,16.27
52809,10.63
14372,12.42
248561,37.93
160143,24.89
190394,22.64
147182,10.36
29427,7.33
20838,56.39
155305,34.52
231277,27.59
228554,32.24
88981,20.65
233838,9.1
655,26.11
299279,12.97
280216,12.24
244178,10.85
51498,10.39
37224,18.27
250204,6.48
293592,33.35
79045,13.4
179989,13.75
207286,26.55
253602,9.87
282230,6.76
207705,13.13
278254,5.28
126578,11.33
217944,12.54
291776,11.24
247071,8.36
85207,16.16
184973,12.37
229894,3.0
199364,4.27
2131,61.6
277504,13.71
206746,71.72
123996,4.24
152831,24.0
160517,10.54
171527,14.18
27869,7.72
68848,7.12
260325,23.66
177989,4.66
103575,9.12
138597,16.37
192450,6.46
236401,38.35
216070,28.04
37998,13.43
154439,15.26
1395,43.31
71318,18.52
106515,17.17
256726,12.0
31004,7.43
191481,9.25
247089,28.7
22005,20.41
233862,11.06
92538,8.27
76814,13.29
271875,7.54
282799,7.11
278430,12.09
84288,4.56
246121,38.8
29281,14.13
212997,15.0
103974,20.88
54038,13.7
255789,11.67
40414,4.09
86789,7.65
183849,6.79
271477,14.32
134960,17.43
81153,14.82
13819,14.8
268046,10.74
124315,15.21
181265,7.16
94721,12.15
84806,16.97
139292,20.77
259695,8.85
211286,41.4
225350,11.12
245527,8.49
185466,12.23
186450,28.6
11872,9.89
268225,5.77
63256,13.62
139691,16.55
176521,9.67
127519,14.65
182441,10.44
148019,50.69
17687,16.53
223624,6.68
280015,10.33
6110,8.36
209910,16.97
81646,11.31
111170,15.91
74477,12.89
177003,3.01
123399,15.65
161857,16.27
46905,27.25
78341,17.55
31731,6.07
272920,3.87
125661,23.76
297315,14.81
225859,21.98
28257,6.66
167482,6.55
1283,14.67
53134,14.14
7100,15.64
270419,4.61
128679,9.85
149310,52.75
168676,11.02
76708,3.02
285141,16.39
107134,13.78
167924,14.07
123966,20.48
177849,27.86
280042,15.58
227057,15.58
293492,16.09
98535,17.08
77273,7.57
167722,21.11
283665,8.67
82058,10.07
185242,13.09
114859,5.36
233270,14.56
150398,4.5
48211,5.92
193058,65.7
108200,28.19
7207,46.69
43628,16.51
139496,17.98
106450,6.87
289467,9.14
36504,13.09
54733,16.27
285292,13.97
143567,55.97
183894,9.0
219600,7.46
223327,46.13
210102,17.2
130020,19.35
71777,9.25
161282,20.89
285651,2.54
121145,7.04
261356,18.77
10844,38.25
153518,15.59
275976,4.42
117929,15.08
83516,14.8
181349,8.26
45442,10.08
497,34.97
155524,22.2
224114,17.12
142840,56.72
222108,40.33
130114,15.32
78198,12.77
223443,17.9
175485,39.66
86108,10.39
138611,7.15
214102,12.29
294547,16.26
288978,8.46
20278,37.52
167235,16.83
188359,20.59
63966,12.32
140412,11.85
258296,12.57
218072,8.26
261679,11.45
227636,11.01
152181,15.72
78369,70.62
299179,8.5
294335,8.41
2041,60.44
207935,9.38
178228,5.56
210477,6.29
62997,14.5
128308,39.22
69275,27.42
102853,13.98
160036,9.01
163304,17.28
11761,35.48
188268,13.65
93810,4.47
234472,8.34
263091,58.84
1272,10.7
237862,23.11
260817,13.36
31297,9.95
258355,65.49
108279,20.98
248375,9.56
38841,9.36
233409,15.82
67780,32.89
148202,30.49
55136,58.36
157140,5.51
22967,6.39
60161,10.35
220704,12.76
189459,21.68
199505,6.18
280531,13.78
2779,14.87
281147,16.53
170898,19.64
124044,21.83
42954,21.51
180761,11.49
107169,15.8
294507,19.8
139202,18.79
61532,6.16
51155,30.1
172582,10.87
175562,5.6
236551,14.98
193757,14.22
60568,14.86
27171,6.83
271348,23.36
269139,21.01
185813,14.38
165744,17.53
110795,11.45
193053,8.97
17994,29.23
158717,9.99
258824,16.37
205171,9.34
18193,40.99
222311,30.67
162589,7.13
93690,5.82
55707,25.24
238297,15.03
178277,33.73
218238,32.4
56579,11.18
169638,6.45
80711,5.38
31096,7.84
80174,34.59
215895,10.39
22320,6.19
220539,14.97
57270,9.16
194601,12.77
50847,24.12
131718,21.93
107057,15.05
140705,13.84
14011,10.78
256381,21.88
218570,16.39
171225,10.98
295456,31.1
52718,25.64
222833,13.48
84420,14.52
132962,14.5
232897,13.83
220189,10.07
262208,21.56
5996,57.65
137238,8.17
200522,27.55
172778,7.67
254859,20.35
57997,13.96
123585,18.26
224814,9.04
165052,3.53
29573,14.29
151063,11.68
268235,10.27
69874,5.86
72430,24.84
153322,10.56
212502,20.15
265233,9.31
97033,6.39
4871,22.0
255004,10.02
263438,27.08
257689,13.98
51368,16.51
23542,25.25
199719,7.59
123117,23.91
66773,30.03
238633,130.58
269023,21.34
286579,18.69
119807,4.82
278079,11.13
19541,61.17
257169,6.76
9274,15.23
274599,7.38
63707,14.64
50217,16.86
43133,17.42
201351,6.73
105938,20.26
291428,16.48
264345,9.39
124491,19.39
221863,8.06
253015,10.04
226010,10.87
146348,26.96
212144,13.13
183862,6.39
65697,12.21
14415,23.13
152637,11.2
53527,28.21
133247,17.43
140045,15.42
55940,11.86
70974,9.3
199475,10.82
51409,23.29
279600,14.1
196899,9.57
295923,11.17
119900,7.16
206195,12.25
137403,2.07
138183,8.95
278653,7.25
245764,13.58
79506,17.8
161626,21.67
269662,16.91
153936,49.64
154120,20.15
59339,20.81
219227,5.35
185363,10.06
187511,2.47
60016,20.47
220754,10.04
73470,34.94
75445,61.08
16909,24.22
44488,19.92
262609,16.08
168570,11.39
286504,3.64
8637,28.89
58515,14.15
22553,20.31
149255,66.86
223851,28.86
194345,8.46
26237,27.05
17263,6.85
120865,28.23
1649,55.08
219621,6.31
95938,3.47
262614,16.48
154764,16.05
198488,25.11
259930,11.05
262333,12.31
52178,16.24
122578,7.85
115926,16.36
15483,28.09
48375,10.61
207826,4.12
119740,21.31
20004,32.09
96542,25.43
248242,14.69
144937,101.8
15559,25.85
143547,50.41
259733,19.97
234742,14.54
206905,7.82
87820,12.86
213454,59.64
149628,11.0
216556,14.68
273517,8.49
192561,11.29
173185,12.65
118432,12.9
87987,8.16
221990,4.81
229742,7.21
236339,17.61
287590,2.01
126410,8.86
202426,13.58
279051,16.94
25904,15.44
210717,23.09
258874,11.07
49586,7.77
194986,8.07
280815,15.54
282324,10.74
278762,15.79
210930,12.5
175216,7.02
272824,8.78
133926,10.12
85905,9.07
33784,14.57
246187,9.34
276608,13.13
176003,10.34
53544,23.16
91100,33.06
133641,10.54
244225,18.94
298674,12.57
156289,15.51
89368,13.63
8386,34.7
211867,22.74
295327,18.71
160195,8.05
120584,39.23
149934,15.97
288636,6.73
203752,13.39
33651,14.52
281982,7.16
48099,8.73
199322,14.97
125485,9.06
36149,13.1
57988,33.79
112502,15.12
213455,29.94
26127,46.75
260896,7.37
10926,16.83
221956,5.75
220371,11.98
50456,17.95
243354,24.29
122254,25.16
167774,11.73
295202,5.22
183764,12.48
242832,28.28
151300,18.38
275711,11.25
216882,15.03
109133,18.49
139067,11.89
49643,10.34
271416,57.29
244640,18.32
230927,9.61
223495,11.55
105880,16.4
50871,18.27
291269,5.87
221605,6.39
225541,16.75
74738,13.86
40102,19.62
297070,9.7
238303,15.49
236034,16.74
158138,17.04
244748,15.49
183996,19.99
170037,14.03
256019,6.53
164273,11.78
241823,37.68
113085,23.78
51483,43.14
129435,25.21
267414,29.86
142829,41.9
14578,16.26
181488,8.25
47427,6.51
228224,11.7
147482,11.08
14952,5.99
75006,8.28
181636,4.31
183498,15.82
248594,16.61
284034,22.87
64727,42.92
233329,8.49
140996,40.7
148905,14.98
53780,18.89
239002,14.67
124782,9.48
157936,29.47
273364,3.1
181998,6.36
144449,5.23
3209,7.0
162599,15.06
166222,17.08
225907,5.92
203386,9.79
195666,130.58
137044,21.9
266556,6.97
145588,54.63
199417,10.73
199205,12.3
285988,17.06
13606,16.55
261031,21.36
241112,10.37
189039,14.85
68611,34.08
87503,14.46
54197,10.21
11127,11.9
75222,5.65
21560,15.43
130902,19.53
275544,14.42
204201,19.36
206844,48.64
620,11.99
274800,10.28
31718,19.7
63557,16.0
97596,21.05
160224,5.14
5917,12.65
180828,10.78
29446,14.44
218130,6.21
257933,8.81
275672,9.42
112472,17.88
299190,6.41
39961,8.97
200611,18.58
169497,22.24
261993,4.89
194518,8.12
206348,13.51
220800,11.61
267718,16.71
240918,20.09
102607,21.14
165612,7.56
259560,13.84
46895,10.21
123172,13.78
117312,12.63
29137,10.14
232277,9.48
520,6.56
129226,13.8
243690,15.33
171196,20.83
274772,7.75
19512,22.93
21265,16.94
199785,10.18
199703,5.73
190937,6.32
260560,9.94
226265,22.43
63249,17.02
61202,23.8
25164,17.81
251284,7.88
91350,6.89
221303,26.5
113738,6.38
187802,18.32
266526,32.37
1453,27.06
199609,24.79
112925,39.67
114852,31.93
63125,11.81
49597,27.23
235342,39.18
209818,14.92
252556,18.21
57006,44.12
259039,22.88
258811,13.17
239122,14.52
125010,62.03
274077,14.43
39363,6.54
176626,4.14
216459,18.41
250465,23.55
218518,10.4
215661,18.07
154541,9.01
75647,8.75
42477,13.0
156628,27.26
293832,6.51
159297,28.03
19825,58.66
82710,14.64
120751,5.27
247270,12.77
166907,14.19
18544,6.69
109207,22.09
55171,11.45
143240,32.66
61564,46.4
183218,14.35
226933,7.51
275765,13.31
264804,6.18
12440,17.61
115069,20.24
260991,7.25
